"1","Dr. Kiran Kumar","Pediatrics","Chennai","Tamil Nadu"
"1576","Dr. Priya Yadav","Orthopedics","Jaipur","Rajasthan"
"1577","Dr. Aarti Chopra","Gastroenterology","Ahmedabad","Gujarat"
"1578","Dr. Prakash Singh","Oncology","Jaipur","Rajasthan"
"1579","Dr. Anil Kumar","Gastroenterology","Chennai","Tamil Nadu"
"1580","Dr. Rohit Reddy","Psychiatry","Jaipur","Rajasthan"
"1581","Dr. Rajesh Iyer","Urology","Hyderabad","Telangana"
"1582","Dr. Rajesh Yadav","Pulmonology","Kolkata","West Bengal"
"1583","Dr. Kavita Sharma","Dermatology","Bengaluru","Karnataka"
"1584","Dr. Anita Sharma","Dermatology","Lucknow","Uttar Pradesh"
"1585","Dr. Shreya Das","ENT","Ahmedabad","Gujarat"
"1586","Dr. Shreya Kumar","ENT","Hyderabad","Telangana"
"1587","Dr. Kavita Patel","Neurology","Jaipur","Rajasthan"
"1588","Dr. Ritu Reddy","Dermatology","Chennai","Tamil Nadu"
"1589","Dr. Anil Singh","ENT","Ahmedabad","Gujarat"
"1590","Dr. Sunil Kumar","Psychiatry","Chennai","Tamil Nadu"
"1591","Dr. Kiran Patel","Urology","Chennai","Tamil Nadu"
"1592","Dr. Deepak Kumar","Oncology","Jaipur","Rajasthan"
"1593","Dr. Vijay Chopra","Pulmonology","Lucknow","Uttar Pradesh"
"1594","Dr. Pooja Chopra","Psychiatry","Mumbai","Maharashtra"
"1595","Dr. Kavita Yadav","General Medicine","Chennai","Tamil Nadu"
"1596","Dr. Suresh Reddy","Dermatology","Bengaluru","Karnataka"
"1597","Dr. Kavita Verma","General Medicine","Ahmedabad","Gujarat"
"1598","Dr. Rohit Chopra","Orthopedics","Lucknow","Uttar Pradesh"
"1599","Dr. Prakash Singh","Neurology","Mumbai","Maharashtra"
"1600","Dr. Sunil Chopra","Cardiology","Lucknow","Uttar Pradesh"
"1601","Dr. Prakash Chopra","Gynecology","Chennai","Tamil Nadu"
"1602","Dr. Deepak Singh","Psychiatry","Bengaluru","Karnataka"
"1603","Dr. Deepak Iyer","Pulmonology","Mumbai","Maharashtra"
"1604","Dr. Aarti Das","ENT","Kolkata","West Bengal"
"1605","Dr. Kiran Singh","Urology","Hyderabad","Telangana"
"1606","Dr. Anil Singh","Psychiatry","Mumbai","Maharashtra"
"1607","Dr. Prakash Das","Oncology","Jaipur","Rajasthan"
"1608","Dr. Suresh Reddy","Urology","Kolkata","West Bengal"
"1609","Dr. Kavita Singh","Urology","Jaipur","Rajasthan"
"1610","Dr. Amit Verma","Urology","Ahmedabad","Gujarat"
"1611","Dr. Kavita Reddy","Dermatology","Delhi","Delhi"
"1612","Dr. Kiran Iyer","ENT","Hyderabad","Telangana"
"1613","Dr. Vijay Chopra","Gastroenterology","Pune","Maharashtra"
"1614","Dr. Sunita Sharma","Psychiatry","Pune","Maharashtra"
"1615","Dr. Sunil Verma","Psychiatry","Hyderabad","Telangana"
"1616","Dr. Kavita Das","Gynecology","Lucknow","Uttar Pradesh"
"1617","Dr. Anita Kumar","Pulmonology","Hyderabad","Telangana"
"1618","Dr. Anil Verma","Gynecology","Lucknow","Uttar Pradesh"
"1619","Dr. Aarti Kumar","ENT","Lucknow","Uttar Pradesh"
"1620","Dr. Suresh Sharma","Pediatrics","Hyderabad","Telangana"
"1621","Dr. Aarti Reddy","Gastroenterology","Lucknow","Uttar Pradesh"
"1622","Dr. Rohit Yadav","Urology","Ahmedabad","Gujarat"
"1623","Dr. Prakash Sharma","Gastroenterology","Jaipur","Rajasthan"
"1624","Dr. Neha Kumar","ENT","Mumbai","Maharashtra"
"1625","Dr. Kiran Patel","Dermatology","Jaipur","Rajasthan"
"1626","Dr. Suresh Iyer","Gynecology","Mumbai","Maharashtra"
"1627","Dr. Kiran Sharma","Orthopedics","Lucknow","Uttar Pradesh"
"1628","Dr. Rohit Patel","Urology","Jaipur","Rajasthan"
"1629","Dr. Rajesh Chopra","Gynecology","Bengaluru","Karnataka"
"1630","Dr. Kavita Iyer","Orthopedics","Kolkata","West Bengal"
"1631","Dr. Prakash Singh","Orthopedics","Lucknow","Uttar Pradesh"
"1632","Dr. Pooja Singh","Cardiology","Mumbai","Maharashtra"
"1633","Dr. Anita Kumar","Gynecology","Delhi","Delhi"
"1634","Dr. Sunil Sharma","Dermatology","Ahmedabad","Gujarat"
"1635","Dr. Anita Patel","ENT","Bengaluru","Karnataka"
"1636","Dr. Anil Verma","Pediatrics","Lucknow","Uttar Pradesh"
"1637","Dr. Anil Verma","Oncology","Lucknow","Uttar Pradesh"
"1638","Dr. Sunita Kumar","Pulmonology","Hyderabad","Telangana"
"1639","Dr. Shreya Das","Neurology","Chennai","Tamil Nadu"
"1640","Dr. Sunil Das","ENT","Mumbai","Maharashtra"
"1641","Dr. Kiran Patel","Psychiatry","Hyderabad","Telangana"
"1642","Dr. Anita Iyer","Urology","Pune","Maharashtra"
"1643","Dr. Rajesh Yadav","Cardiology","Mumbai","Maharashtra"
"1644","Dr. Neha Reddy","Pediatrics","Bengaluru","Karnataka"
"1645","Dr. Neha Iyer","Gynecology","Lucknow","Uttar Pradesh"
"1646","Dr. Pooja Verma","Cardiology","Mumbai","Maharashtra"
"1647","Dr. Aarti Sharma","Cardiology","Ahmedabad","Gujarat"
"1648","Dr. Rohit Sharma","Gastroenterology","Pune","Maharashtra"
"1649","Dr. Vijay Patel","Neurology","Jaipur","Rajasthan"
"1650","Dr. Kavita Iyer","Gastroenterology","Delhi","Delhi"
"1651","Dr. Rohit Sharma","Oncology","Delhi","Delhi"
"1652","Dr. Amit Verma","General Medicine","Pune","Maharashtra"
"1653","Dr. Priya Singh","Gastroenterology","Mumbai","Maharashtra"
"1654","Dr. Anil Das","Cardiology","Lucknow","Uttar Pradesh"
"1655","Dr. Neha Kumar","Pediatrics","Mumbai","Maharashtra"
"1656","Dr. Meena Das","ENT","Chennai","Tamil Nadu"
"1657","Dr. Vijay Yadav","Urology","Bengaluru","Karnataka"
"1658","Dr. Anil Iyer","Dermatology","Chennai","Tamil Nadu"
"1659","Dr. Deepak Reddy","Psychiatry","Pune","Maharashtra"
"1660","Dr. Sunil Verma","Dermatology","Ahmedabad","Gujarat"
"1661","Dr. Priya Patel","Cardiology","Mumbai","Maharashtra"
"1662","Dr. Sunil Das","ENT","Lucknow","Uttar Pradesh"
"1663","Dr. Priya Reddy","Neurology","Kolkata","West Bengal"
"1664","Dr. Amit Kumar","Cardiology","Jaipur","Rajasthan"
"1665","Dr. Rohit Chopra","Orthopedics","Mumbai","Maharashtra"
"1666","Dr. Anil Kumar","Pediatrics","Pune","Maharashtra"
"1667","Dr. Priya Sharma","General Medicine","Ahmedabad","Gujarat"
"1668","Dr. Neha Iyer","Gastroenterology","Kolkata","West Bengal"
"1669","Dr. Vijay Kumar","Gastroenterology","Pune","Maharashtra"
"1670","Dr. Aarti Reddy","Psychiatry","Bengaluru","Karnataka"
"1671","Dr. Amit Das","Gastroenterology","Chennai","Tamil Nadu"
"1672","Dr. Sunita Das","Urology","Kolkata","West Bengal"
"1673","Dr. Prakash Kumar","ENT","Pune","Maharashtra"
"1674","Dr. Rohit Kumar","Pediatrics","Pune","Maharashtra"
"1675","Dr. Shreya Yadav","Gastroenterology","Bengaluru","Karnataka"
"1676","Dr. Shreya Patel","Pulmonology","Bengaluru","Karnataka"
"1677","Dr. Vijay Das","Psychiatry","Mumbai","Maharashtra"
"1678","Dr. Rohit Das","Urology","Hyderabad","Telangana"
"1679","Dr. Vijay Kumar","General Medicine","Bengaluru","Karnataka"
"1680","Dr. Sunil Singh","Psychiatry","Chennai","Tamil Nadu"
"1681","Dr. Kiran Iyer","Pulmonology","Lucknow","Uttar Pradesh"
"1682","Dr. Ritu Yadav","Gastroenterology","Chennai","Tamil Nadu"
"1683","Dr. Anil Kumar","Urology","Pune","Maharashtra"
"1684","Dr. Anil Singh","Gastroenterology","Chennai","Tamil Nadu"
"1685","Dr. Aarti Chopra","Gastroenterology","Pune","Maharashtra"
"1686","Dr. Rajesh Yadav","Orthopedics","Pune","Maharashtra"
"1687","Dr. Rohit Kumar","Gastroenterology","Mumbai","Maharashtra"
"1688","Dr. Prakash Iyer","ENT","Kolkata","West Bengal"
"1689","Dr. Prakash Sharma","Gynecology","Mumbai","Maharashtra"
"1690","Dr. Kiran Reddy","Psychiatry","Kolkata","West Bengal"
"1691","Dr. Anita Reddy","Cardiology","Mumbai","Maharashtra"
"1692","Dr. Shreya Verma","Cardiology","Ahmedabad","Gujarat"
"1693","Dr. Prakash Kumar","Neurology","Kolkata","West Bengal"
"1694","Dr. Prakash Reddy","Pediatrics","Jaipur","Rajasthan"
"1695","Dr. Priya Chopra","Pulmonology","Kolkata","West Bengal"
"1696","Dr. Anil Singh","Dermatology","Chennai","Tamil Nadu"
"1697","Dr. Anita Yadav","ENT","Chennai","Tamil Nadu"
"1698","Dr. Kiran Das","Neurology","Ahmedabad","Gujarat"
"1699","Dr. Pooja Reddy","General Medicine","Kolkata","West Bengal"
"1700","Dr. Anil Das","Gastroenterology","Delhi","Delhi"
"1701","Dr. Kiran Kumar","Gastroenterology","Jaipur","Rajasthan"
"1702","Dr. Neha Patel","Cardiology","Hyderabad","Telangana"
"1703","Dr. Pooja Singh","Pediatrics","Delhi","Delhi"
"1704","Dr. Kavita Kumar","Oncology","Pune","Maharashtra"
"1705","Dr. Sunil Yadav","Neurology","Delhi","Delhi"
"1706","Dr. Meena Iyer","General Medicine","Chennai","Tamil Nadu"
"1707","Dr. Pooja Patel","Orthopedics","Jaipur","Rajasthan"
"1708","Dr. Priya Sharma","ENT","Hyderabad","Telangana"
"1709","Dr. Meena Sharma","Psychiatry","Kolkata","West Bengal"
"1710","Dr. Anita Iyer","Oncology","Delhi","Delhi"
"1711","Dr. Prakash Kumar","ENT","Mumbai","Maharashtra"
"1712","Dr. Meena Patel","Oncology","Hyderabad","Telangana"
"1713","Dr. Kiran Das","General Medicine","Hyderabad","Telangana"
"1714","Dr. Rajesh Verma","Gastroenterology","Pune","Maharashtra"
"1715","Dr. Anil Yadav","Neurology","Jaipur","Rajasthan"
"1716","Dr. Amit Chopra","General Medicine","Hyderabad","Telangana"
"1717","Dr. Anita Kumar","Psychiatry","Delhi","Delhi"
"1718","Dr. Aarti Patel","Pulmonology","Mumbai","Maharashtra"
"1719","Dr. Priya Yadav","Gynecology","Lucknow","Uttar Pradesh"
"1720","Dr. Deepak Yadav","Orthopedics","Bengaluru","Karnataka"
"1721","Dr. Kiran Yadav","Dermatology","Delhi","Delhi"
"1722","Dr. Anil Kumar","Orthopedics","Lucknow","Uttar Pradesh"
"1723","Dr. Kiran Sharma","Pulmonology","Jaipur","Rajasthan"
"1724","Dr. Anita Yadav","Pulmonology","Hyderabad","Telangana"
"1725","Dr. Anil Verma","Oncology","Kolkata","West Bengal"
"1726","Dr. Neha Kumar","Pediatrics","Delhi","Delhi"
"1727","Dr. Ritu Verma","Cardiology","Kolkata","West Bengal"
"1728","Dr. Shreya Reddy","Oncology","Delhi","Delhi"
"1729","Dr. Rohit Verma","General Medicine","Ahmedabad","Gujarat"
"1730","Dr. Kavita Sharma","Pediatrics","Jaipur","Rajasthan"
"1731","Dr. Pooja Sharma","Dermatology","Hyderabad","Telangana"
"1732","Dr. Deepak Chopra","Cardiology","Chennai","Tamil Nadu"
"1733","Dr. Anita Reddy","Pediatrics","Bengaluru","Karnataka"
"1734","Dr. Aarti Verma","Cardiology","Mumbai","Maharashtra"
"1735","Dr. Deepak Verma","Urology","Kolkata","West Bengal"
"1736","Dr. Sunita Yadav","Psychiatry","Chennai","Tamil Nadu"
"1737","Dr. Amit Das","Urology","Jaipur","Rajasthan"
"1738","Dr. Deepak Sharma","Cardiology","Delhi","Delhi"
"1739","Dr. Sunita Chopra","General Medicine","Chennai","Tamil Nadu"
"1740","Dr. Kavita Patel","General Medicine","Chennai","Tamil Nadu"
"1741","Dr. Kavita Chopra","Gastroenterology","Jaipur","Rajasthan"
"1742","Dr. Meena Chopra","Dermatology","Chennai","Tamil Nadu"
"1743","Dr. Anil Reddy","Pediatrics","Delhi","Delhi"
"1744","Dr. Aarti Reddy","General Medicine","Hyderabad","Telangana"
"1745","Dr. Pooja Das","Neurology","Delhi","Delhi"
"1746","Dr. Shreya Yadav","Pulmonology","Bengaluru","Karnataka"
"1747","Dr. Amit Reddy","Urology","Kolkata","West Bengal"
"1748","Dr. Suresh Kumar","Cardiology","Mumbai","Maharashtra"
"1749","Dr. Aarti Yadav","General Medicine","Lucknow","Uttar Pradesh"
"1750","Dr. Deepak Kumar","Neurology","Hyderabad","Telangana"
"1751","Dr. Kiran Verma","Cardiology","Kolkata","West Bengal"
"1752","Dr. Aarti Sharma","Cardiology","Pune","Maharashtra"
"1753","Dr. Pooja Patel","General Medicine","Delhi","Delhi"
"1754","Dr. Neha Chopra","Oncology","Ahmedabad","Gujarat"
"1755","Dr. Anita Reddy","Urology","Mumbai","Maharashtra"
"1756","Dr. Sunita Singh","Psychiatry","Delhi","Delhi"
"1757","Dr. Kiran Das","General Medicine","Pune","Maharashtra"
"1758","Dr. Shreya Iyer","Gynecology","Pune","Maharashtra"
"1759","Dr. Sunil Singh","Dermatology","Hyderabad","Telangana"
"1760","Dr. Kavita Sharma","Orthopedics","Mumbai","Maharashtra"
"1761","Dr. Pooja Patel","Gynecology","Jaipur","Rajasthan"
"1762","Dr. Neha Verma","Pulmonology","Delhi","Delhi"
"1763","Dr. Rajesh Reddy","Gastroenterology","Jaipur","Rajasthan"
"1764","Dr. Meena Singh","Gastroenterology","Bengaluru","Karnataka"
"1765","Dr. Kavita Reddy","ENT","Mumbai","Maharashtra"
"1766","Dr. Deepak Reddy","Pulmonology","Chennai","Tamil Nadu"
"1767","Dr. Meena Kumar","ENT","Kolkata","West Bengal"
"1768","Dr. Pooja Yadav","Pulmonology","Lucknow","Uttar Pradesh"
"1769","Dr. Kiran Yadav","Urology","Bengaluru","Karnataka"
"1770","Dr. Aarti Reddy","Oncology","Bengaluru","Karnataka"
"1771","Dr. Sunil Singh","Pulmonology","Bengaluru","Karnataka"
"1772","Dr. Pooja Das","Cardiology","Mumbai","Maharashtra"
"1773","Dr. Amit Reddy","Psychiatry","Jaipur","Rajasthan"
"1774","Dr. Anil Patel","Orthopedics","Lucknow","Uttar Pradesh"
"1775","Dr. Rohit Sharma","Orthopedics","Chennai","Tamil Nadu"
"1776","Dr. Sunil Das","Gynecology","Pune","Maharashtra"
"1777","Dr. Rajesh Chopra","ENT","Kolkata","West Bengal"
"1778","Dr. Suresh Chopra","Dermatology","Hyderabad","Telangana"
"1779","Dr. Meena Sharma","Cardiology","Lucknow","Uttar Pradesh"
"1780","Dr. Sunita Kumar","Dermatology","Lucknow","Uttar Pradesh"
"1781","Dr. Sunil Iyer","Cardiology","Chennai","Tamil Nadu"
"1782","Dr. Anil Verma","Dermatology","Jaipur","Rajasthan"
"1783","Dr. Aarti Yadav","Urology","Kolkata","West Bengal"
"1784","Dr. Priya Yadav","Orthopedics","Kolkata","West Bengal"
"1785","Dr. Anita Kumar","Pulmonology","Ahmedabad","Gujarat"
"1786","Dr. Vijay Kumar","Psychiatry","Mumbai","Maharashtra"
"1787","Dr. Kiran Sharma","ENT","Chennai","Tamil Nadu"
"1788","Dr. Aarti Iyer","Gastroenterology","Chennai","Tamil Nadu"
"1789","Dr. Shreya Chopra","Dermatology","Chennai","Tamil Nadu"
"1790","Dr. Prakash Yadav","Oncology","Ahmedabad","Gujarat"
"1791","Dr. Rohit Sharma","Pulmonology","Pune","Maharashtra"
"1792","Dr. Prakash Sharma","Psychiatry","Pune","Maharashtra"
"1793","Dr. Meena Singh","ENT","Chennai","Tamil Nadu"
"1794","Dr. Prakash Singh","Oncology","Bengaluru","Karnataka"
"1795","Dr. Ritu Singh","Pulmonology","Pune","Maharashtra"
"1796","Dr. Vijay Patel","Dermatology","Bengaluru","Karnataka"
"1797","Dr. Deepak Chopra","Dermatology","Hyderabad","Telangana"
"1798","Dr. Kiran Sharma","Pediatrics","Hyderabad","Telangana"
"1799","Dr. Rajesh Verma","ENT","Kolkata","West Bengal"
"1800","Dr. Meena Reddy","Gynecology","Ahmedabad","Gujarat"
"1801","Dr. Meena Chopra","Pediatrics","Ahmedabad","Gujarat"
"1802","Dr. Rohit Yadav","Psychiatry","Bengaluru","Karnataka"
"1803","Dr. Rajesh Sharma","Gynecology","Mumbai","Maharashtra"
"1804","Dr. Sunita Iyer","General Medicine","Delhi","Delhi"
"1805","Dr. Sunita Verma","Pediatrics","Jaipur","Rajasthan"
"1806","Dr. Kiran Patel","Neurology","Ahmedabad","Gujarat"
"1807","Dr. Pooja Patel","Orthopedics","Pune","Maharashtra"
"1808","Dr. Anita Sharma","Urology","Mumbai","Maharashtra"
"1809","Dr. Anita Sharma","Pulmonology","Jaipur","Rajasthan"
"1810","Dr. Shreya Yadav","Pediatrics","Bengaluru","Karnataka"
"1811","Dr. Sunita Singh","Pediatrics","Lucknow","Uttar Pradesh"
"1812","Dr. Kavita Iyer","ENT","Hyderabad","Telangana"
"1813","Dr. Suresh Verma","Pulmonology","Pune","Maharashtra"
"1814","Dr. Anil Chopra","Gastroenterology","Jaipur","Rajasthan"
"1815","Dr. Rajesh Singh","General Medicine","Delhi","Delhi"
"1816","Dr. Sunil Verma","Gynecology","Lucknow","Uttar Pradesh"
"1817","Dr. Pooja Kumar","Gynecology","Pune","Maharashtra"
"1818","Dr. Anita Kumar","General Medicine","Kolkata","West Bengal"
"1819","Dr. Prakash Iyer","Gastroenterology","Hyderabad","Telangana"
"1820","Dr. Rohit Iyer","Pediatrics","Hyderabad","Telangana"
"1821","Dr. Vijay Chopra","ENT","Ahmedabad","Gujarat"
"1822","Dr. Kavita Patel","Psychiatry","Pune","Maharashtra"
"1823","Dr. Meena Sharma","Urology","Pune","Maharashtra"
"1824","Dr. Anita Das","Pediatrics","Bengaluru","Karnataka"
"1825","Dr. Neha Yadav","Pulmonology","Lucknow","Uttar Pradesh"
"1826","Dr. Anita Sharma","Oncology","Mumbai","Maharashtra"
"1827","Dr. Sunil Kumar","Gastroenterology","Kolkata","West Bengal"
"1828","Dr. Anita Kumar","Cardiology","Mumbai","Maharashtra"
"1829","Dr. Sunil Singh","Oncology","Pune","Maharashtra"
"1830","Dr. Neha Patel","Psychiatry","Kolkata","West Bengal"
"1831","Dr. Anita Iyer","Dermatology","Bengaluru","Karnataka"
"1832","Dr. Shreya Yadav","Pediatrics","Bengaluru","Karnataka"
"1833","Dr. Ritu Chopra","Orthopedics","Lucknow","Uttar Pradesh"
"1834","Dr. Anita Sharma","General Medicine","Hyderabad","Telangana"
"1835","Dr. Anita Yadav","Pulmonology","Delhi","Delhi"
"1836","Dr. Rajesh Chopra","Gastroenterology","Delhi","Delhi"
"1837","Dr. Rohit Das","General Medicine","Ahmedabad","Gujarat"
"1838","Dr. Amit Patel","General Medicine","Bengaluru","Karnataka"
"1839","Dr. Amit Verma","Dermatology","Bengaluru","Karnataka"
"1840","Dr. Deepak Iyer","Orthopedics","Ahmedabad","Gujarat"
"1841","Dr. Rohit Iyer","Pulmonology","Bengaluru","Karnataka"
"1842","Dr. Sunil Sharma","Gastroenterology","Hyderabad","Telangana"
"1843","Dr. Anita Verma","Gastroenterology","Mumbai","Maharashtra"
"1844","Dr. Suresh Reddy","Pulmonology","Mumbai","Maharashtra"
"1845","Dr. Kiran Iyer","Gynecology","Hyderabad","Telangana"
"1846","Dr. Suresh Iyer","Pediatrics","Mumbai","Maharashtra"
"1847","Dr. Rajesh Singh","Oncology","Hyderabad","Telangana"
"1848","Dr. Priya Yadav","Cardiology","Chennai","Tamil Nadu"
"1849","Dr. Shreya Chopra","Pulmonology","Pune","Maharashtra"
"1850","Dr. Aarti Kumar","Cardiology","Kolkata","West Bengal"
"1851","Dr. Neha Iyer","Neurology","Ahmedabad","Gujarat"
"1852","Dr. Priya Verma","ENT","Ahmedabad","Gujarat"
"1853","Dr. Sunita Das","Urology","Chennai","Tamil Nadu"
"1854","Dr. Shreya Iyer","Gastroenterology","Mumbai","Maharashtra"
"1855","Dr. Kiran Sharma","Pediatrics","Chennai","Tamil Nadu"
"1856","Dr. Vijay Iyer","Dermatology","Hyderabad","Telangana"
"1857","Dr. Kiran Reddy","Pulmonology","Mumbai","Maharashtra"
"1858","Dr. Deepak Verma","General Medicine","Chennai","Tamil Nadu"
"1859","Dr. Neha Iyer","ENT","Chennai","Tamil Nadu"
"1860","Dr. Rohit Iyer","Dermatology","Pune","Maharashtra"
"1861","Dr. Anita Das","Oncology","Delhi","Delhi"
"1862","Dr. Sunita Iyer","Gastroenterology","Ahmedabad","Gujarat"
"1863","Dr. Anita Iyer","Pulmonology","Lucknow","Uttar Pradesh"
"1864","Dr. Aarti Sharma","Dermatology","Bengaluru","Karnataka"
"1865","Dr. Deepak Iyer","Gynecology","Bengaluru","Karnataka"
"1866","Dr. Rohit Chopra","Gynecology","Hyderabad","Telangana"
"1867","Dr. Kavita Patel","Cardiology","Bengaluru","Karnataka"
"1868","Dr. Sunil Sharma","General Medicine","Kolkata","West Bengal"
"1869","Dr. Priya Iyer","Gynecology","Pune","Maharashtra"
"1870","Dr. Meena Patel","Oncology","Hyderabad","Telangana"
"1871","Dr. Kiran Patel","Dermatology","Pune","Maharashtra"
"1872","Dr. Anita Iyer","ENT","Lucknow","Uttar Pradesh"
"1873","Dr. Rohit Singh","ENT","Bengaluru","Karnataka"
"1874","Dr. Rajesh Yadav","ENT","Lucknow","Uttar Pradesh"
"1875","Dr. Aarti Reddy","Neurology","Ahmedabad","Gujarat"
"1876","Dr. Prakash Iyer","Pulmonology","Hyderabad","Telangana"
"1877","Dr. Suresh Patel","Urology","Jaipur","Rajasthan"
"1878","Dr. Ritu Chopra","Gastroenterology","Delhi","Delhi"
"1879","Dr. Kavita Verma","Oncology","Hyderabad","Telangana"
"1880","Dr. Rohit Singh","Oncology","Kolkata","West Bengal"
"1881","Dr. Sunita Das","Oncology","Lucknow","Uttar Pradesh"
"1882","Dr. Anil Kumar","Pulmonology","Jaipur","Rajasthan"
"1883","Dr. Suresh Sharma","Cardiology","Bengaluru","Karnataka"
"1884","Dr. Amit Iyer","Pediatrics","Delhi","Delhi"
"1885","Dr. Amit Sharma","Gynecology","Lucknow","Uttar Pradesh"
"1886","Dr. Kavita Das","General Medicine","Jaipur","Rajasthan"
"1887","Dr. Amit Singh","Urology","Mumbai","Maharashtra"
"1888","Dr. Priya Das","Orthopedics","Delhi","Delhi"
"1889","Dr. Anil Patel","Psychiatry","Jaipur","Rajasthan"
"1890","Dr. Rajesh Chopra","General Medicine","Hyderabad","Telangana"
"1891","Dr. Anita Yadav","Orthopedics","Jaipur","Rajasthan"
"1892","Dr. Rajesh Iyer","Psychiatry","Hyderabad","Telangana"
"1893","Dr. Amit Patel","Urology","Chennai","Tamil Nadu"
"1894","Dr. Sunil Patel","ENT","Mumbai","Maharashtra"
"1895","Dr. Pooja Reddy","Pulmonology","Mumbai","Maharashtra"
"1896","Dr. Suresh Chopra","Neurology","Ahmedabad","Gujarat"
"1897","Dr. Amit Verma","ENT","Chennai","Tamil Nadu"
"1898","Dr. Ritu Verma","Pediatrics","Lucknow","Uttar Pradesh"
"1899","Dr. Rohit Reddy","Dermatology","Hyderabad","Telangana"
"1900","Dr. Sunil Patel","Gynecology","Hyderabad","Telangana"
"1901","Dr. Deepak Yadav","Gastroenterology","Delhi","Delhi"
"1902","Dr. Rohit Iyer","Neurology","Chennai","Tamil Nadu"
"1903","Dr. Sunil Patel","Neurology","Hyderabad","Telangana"
"1904","Dr. Shreya Singh","Orthopedics","Hyderabad","Telangana"
"1905","Dr. Priya Verma","Orthopedics","Hyderabad","Telangana"
"1906","Dr. Kavita Singh","Orthopedics","Lucknow","Uttar Pradesh"
"1907","Dr. Aarti Singh","Orthopedics","Mumbai","Maharashtra"
"1908","Dr. Kavita Yadav","ENT","Chennai","Tamil Nadu"
"1909","Dr. Rohit Chopra","Pediatrics","Pune","Maharashtra"
"1910","Dr. Priya Yadav","ENT","Lucknow","Uttar Pradesh"
"1911","Dr. Rajesh Das","Gynecology","Lucknow","Uttar Pradesh"
"1912","Dr. Anita Iyer","Dermatology","Mumbai","Maharashtra"
"1913","Dr. Rohit Sharma","Orthopedics","Chennai","Tamil Nadu"
"1914","Dr. Anil Chopra","Neurology","Chennai","Tamil Nadu"
"1915","Dr. Neha Iyer","ENT","Delhi","Delhi"
"1916","Dr. Meena Iyer","Cardiology","Chennai","Tamil Nadu"
"1917","Dr. Prakash Sharma","Pediatrics","Hyderabad","Telangana"
"1918","Dr. Rajesh Kumar","Neurology","Kolkata","West Bengal"
"1919","Dr. Ritu Patel","Oncology","Hyderabad","Telangana"
"1920","Dr. Rajesh Sharma","Neurology","Pune","Maharashtra"
"1921","Dr. Sunil Reddy","Orthopedics","Hyderabad","Telangana"
"1922","Dr. Anita Verma","General Medicine","Pune","Maharashtra"
"1923","Dr. Suresh Chopra","ENT","Lucknow","Uttar Pradesh"
"1924","Dr. Rajesh Chopra","Pediatrics","Lucknow","Uttar Pradesh"
"1925","Dr. Prakash Verma","Pulmonology","Lucknow","Uttar Pradesh"
"1926","Dr. Priya Verma","Oncology","Hyderabad","Telangana"
"1927","Dr. Rajesh Yadav","Cardiology","Kolkata","West Bengal"
"1928","Dr. Prakash Kumar","Neurology","Kolkata","West Bengal"
"1929","Dr. Suresh Reddy","Orthopedics","Chennai","Tamil Nadu"
"1930","Dr. Sunil Singh","Pediatrics","Delhi","Delhi"
"1931","Dr. Rajesh Reddy","Psychiatry","Lucknow","Uttar Pradesh"
"1932","Dr. Sunil Das","ENT","Ahmedabad","Gujarat"
"1933","Dr. Anil Reddy","Psychiatry","Pune","Maharashtra"
"1934","Dr. Amit Verma","Orthopedics","Hyderabad","Telangana"
"1935","Dr. Prakash Singh","Pediatrics","Mumbai","Maharashtra"
"1936","Dr. Rajesh Kumar","Cardiology","Mumbai","Maharashtra"
"1937","Dr. Rajesh Sharma","Urology","Chennai","Tamil Nadu"
"1938","Dr. Ritu Sharma","Neurology","Delhi","Delhi"
"1939","Dr. Vijay Das","General Medicine","Hyderabad","Telangana"
"1940","Dr. Rohit Yadav","Gynecology","Jaipur","Rajasthan"
"1941","Dr. Kiran Verma","Neurology","Chennai","Tamil Nadu"
"1942","Dr. Ritu Patel","Pulmonology","Pune","Maharashtra"
"1943","Dr. Shreya Yadav","Dermatology","Lucknow","Uttar Pradesh"
"1944","Dr. Anil Yadav","Dermatology","Bengaluru","Karnataka"
"1945","Dr. Neha Sharma","Orthopedics","Chennai","Tamil Nadu"
"1946","Dr. Neha Verma","Pediatrics","Mumbai","Maharashtra"
"1947","Dr. Neha Reddy","Cardiology","Jaipur","Rajasthan"
"1948","Dr. Sunita Sharma","General Medicine","Mumbai","Maharashtra"
"1949","Dr. Neha Singh","Gynecology","Lucknow","Uttar Pradesh"
"1950","Dr. Amit Das","Urology","Hyderabad","Telangana"
"1951","Dr. Anil Chopra","Gynecology","Pune","Maharashtra"
"1952","Dr. Pooja Chopra","General Medicine","Jaipur","Rajasthan"
"1953","Dr. Kavita Das","Cardiology","Mumbai","Maharashtra"
"1954","Dr. Pooja Sharma","General Medicine","Ahmedabad","Gujarat"
"1955","Dr. Anil Iyer","Dermatology","Bengaluru","Karnataka"
"1956","Dr. Ritu Reddy","Cardiology","Mumbai","Maharashtra"
"1957","Dr. Rajesh Verma","Orthopedics","Kolkata","West Bengal"
"1958","Dr. Rajesh Das","ENT","Ahmedabad","Gujarat"
"1959","Dr. Anil Das","Psychiatry","Delhi","Delhi"
"1960","Dr. Aarti Das","Pulmonology","Pune","Maharashtra"
